"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.968181818181818
"Abortions.and.stillbirth"	0.977167019027484
"Acid.base.disorders"	0.803505990133897
"Administration.site.reactions"	0.815345313601127
"Adrenal.gland.disorders"	0.533579985905567
"Age.related.factors"	0.932205778717407
"Allergic.conditions"	0.863160676532769
"Anaemias.nonhaemolytic.and.marrow.depression"	0.502167019027484
"Anal.and.rectal.conditions.NEC"	0.874735729386892
"Ancillary.infectious.topics"	0.714570119802678
"Aneurysms.and.artery.dissections"	0.826744186046512
"Angioedema.and.urticaria"	0.863918252290345
"Anterior.eye.structural.change..deposit.and.degeneration"	0.746018322762509
"Anxiety.disorders.and.symptoms"	0.587350246652572
"Appetite.and.general.nutritional.disorders"	0.614006342494715
"Arteriosclerosis..stenosis..vascular.insufficiency.and.necrosis"	0.458192389006342
"Aural.disorders.NEC"	0.732681465821001
"Autoimmune.disorders"	0.730831571529246
"Bacterial.infectious.disorders"	0.740556730091614
"Bile.duct.disorders"	0.958826638477801
"Bladder.and.bladder.neck.disorders..excl.calculi."	0.769714587737843
"Body.temperature.conditions"	0.742107117688513
"Bone.and.joint.injuries"	0.940803382663848
"Bone.disorders..excl.congenital.and.fractures."	0.746916842847075
"Bone..calcium..magnesium.and.phosphorus.metabolism.disorders"	0.763706835799859
"Breast.disorders"	0.597498238195913
"Breast.neoplasms.benign..incl.nipple."	0.961257928118393
"Breast.neoplasms.malignant.and.unspecified..incl.nipple."	0.93377378435518
"Bronchial.disorders..excl.neoplasms."	0.510782241014799
"Cardiac.and.vascular.disorders.congenital"	0.956606765327696
"Cardiac.and.vascular.investigations..excl.enzyme.tests."	0.72669133192389
"Cardiac.arrhythmias"	0.62015503875969
"Cardiac.disorder.signs.and.symptoms"	0.814200140944327
"Cardiac.valve.disorders"	0.958932346723044
"Central.nervous.system.infections.and.inflammations"	0.899788583509514
"Central.nervous.system.vascular.disorders"	0.637315010570824
"Cervix.disorders..excl.infections.and.inflammations."	0.956659619450317
"Changes.in.physical.activity"	0.927008456659619
"Chromosomal.abnormalities.and.abnormal.gene.carriers"	0.849418604651163
"Coagulopathies.and.bleeding.diatheses..excl.thrombocytopenic."	0.50415785764623
"Cognitive.and.attention.disorders.and.disturbances"	0.826673713883016
"Communication.disorders.and.disturbances"	0.714041578576462
"Congenital.and.hereditary.disorders.NEC"	0.924788583509514
"Congenital.eye.disorders..excl.glaucoma."	0.936310782241015
"Connective.tissue.disorders..excl.congenital."	0.746141649048626
"Cornification.and.dystrophic.skin.disorders"	0.868569415081043
"Coronary.artery.disorders"	0.538002114164905
"Cranial.nerve.disorders..excl.neoplasms."	0.544978858350951
"Cutaneous.neoplasms.benign"	0.540627202255109
"Decreased.and.nonspecific.blood.pressure.disorders.and.shock"	0.860570824524313
"Deliria..incl.confusion."	0.470066948555321
"Dementia.and.amnestic.conditions"	0.767899929527836
"Dental.and.gingival.conditions"	0.702607470049331
"Depressed.mood.disorders.and.disturbances"	0.86023608174771
"Diabetic.complications"	0.970401691331924
"Dissociative.disorders"	0.873062015503876
"Disturbances.in.thinking.and.perception"	0.611293164200141
"Diverticular.disorders"	0.958932346723044
"Ectoparasitic.disorders"	0.849612403100775
"Electrolyte.and.fluid.balance.conditions"	0.718833685694151
"Embolism.and.thrombosis"	0.610658914728682
"Encephalopathies"	0.895295983086681
"Endocrine.and.glandular.disorders.NEC"	0.933985200845666
"Endocrine.disorders.of.gonadal.function"	0.640873854827343
"Endocrine.investigations..incl.sex.hormones."	0.949947145877378
"Endocrine.neoplasms.benign"	0.854016913319239
"Endocrine.neoplasms.malignant.and.unspecified"	0.968076109936575
"Enzyme.investigations.NEC"	0.777290345313601
"Exocrine.pancreas.conditions"	0.672410147991543
"Exposures..chemical.injuries.and.poisoning"	0.511046511627907
"External.ear.disorders..excl.congenital."	0.947515856236786
"Eye.disorders.NEC"	0.558579985905567
"Eye.disorders.congenital"	0.936310782241015
"Fatal.outcomes"	0.672938689217759
"Female.reproductive.tract.infections.and.inflammations"	0.825334742776603
"Food.intolerance.syndromes"	0.956712473572939
"Fractures"	0.940803382663848
"Fungal.infectious.disorders"	0.771282593375617
"Gallbladder.disorders"	0.881501057082452
"Gastrointestinal.conditions.NEC"	0.534390415785765
"Gastrointestinal.haemorrhages.NEC"	0.654739252995067
"Gastrointestinal.infections"	0.708685694150811
"Gastrointestinal.inflammatory.conditions"	0.580056377730796
"Gastrointestinal.investigations"	0.963477801268499
"Gastrointestinal.motility.and.defaecation.conditions"	0.766842847075405
"Gastrointestinal.neoplasms.malignant.and.unspecified"	0.963424947145877
"Gastrointestinal.stenosis.and.obstruction"	0.805214940098661
"Gastrointestinal.tract.disorders.congenital"	0.984038054968287
"Gastrointestinal.ulceration.and.perforation"	0.784020436927414
"Gastrointestinal.vascular.conditions"	0.895243128964059
"Gender.related.factors"	0.940750528541226
"Genitourinary.tract.disorders.NEC"	0.614147286821705
"Glaucoma.and.ocular.hypertension"	0.887561663143059
"Glucose.metabolism.disorders..incl.diabetes.mellitus."	0.5973044397463
"Haematological.disorders.NEC"	0.926198026779422
"Haematology.investigations..incl.blood.groups."	0.777783650458069
"Haematopoietic.neoplasms..excl.leukaemias.and.lymphomas."	0.967970401691332
"Headaches"	0.79200140944327
"Hearing.disorders"	0.745771670190275
"Heart.failures"	0.4711592670895
"Hepatobiliary.investigations"	0.507751937984496
"Hepatobiliary.neoplasms"	0.968023255813953
"Hepatobiliary.neoplasms.malignant.and.unspecified"	0.968023255813953
"Hypothalamus.and.pituitary.gland.disorders"	0.854016913319239
"Immune.disorders.NEC"	0.521652572233968
"Immunodeficiency.syndromes"	0.963477801268499
"Immunology.and.allergy.investigations"	0.942864693446089
"Inborn.errors.of.metabolism"	0.956606765327696
"Increased.intracranial.pressure.and.hydrocephalus"	0.899031007751938
"Infections...pathogen.unspecified"	0.634954193093728
"Injuries.NEC"	0.738442565186751
"Inner.ear.and.VIIIth.cranial.nerve.disorders"	0.477713178294574
"Investigations..imaging.and.histopathology.procedures.NEC"	0.967970401691332
"Joint.disorders"	0.507470049330514
"Leukaemias"	0.913160676532769
"Lifestyle.issues"	0.942265680056378
"Lipid.analyses"	0.965803382663848
"Lipid.metabolism.disorders"	0.79099718111346
"Lower.respiratory.tract.disorders..excl.obstruction.and.infection."	0.65754052149401
"Lymphatic.vessel.disorders"	0.974947145877379
"Lymphomas.NEC"	0.943675123326286
"Male.reproductive.tract.infections.and.inflammations"	0.924066243833686
"Malignant.and.unspecified.neoplasms.gastrointestinal.NEC"	0.963424947145877
"Manic.and.bipolar.mood.disorders.and.disturbances"	0.905637773079634
"Menopause.and.related.conditions"	0.834302325581395
"Menstrual.cycle.and.uterine.bleeding.disorders"	0.658421423537702
"Mental.impairment.disorders"	0.57408386187456
"Metabolic.and.nutritional.disorders.congenital"	0.956606765327696
"Metabolic..nutritional.and.blood.gas.investigations"	0.898819591261452
"Metabolism.disorders.NEC"	0.532047216349542
"Middle.ear.disorders..excl.congenital."	0.874841437632135
"Miscellaneous.and.site.unspecified.neoplasms.benign"	0.87906976744186
"Miscellaneous.and.site.unspecified.neoplasms.malignant.and.unspecified"	0.734355179704017
"Mood.disorders.and.disturbances.NEC"	0.509249471458774
"Movement.disorders..incl.parkinsonism."	0.512191684284708
"Muscle.disorders"	0.739323467230444
"Musculoskeletal.and.connective.tissue.deformities..incl.intervertebral.disc.disorders."	0.963424947145877
"Musculoskeletal.and.connective.tissue.disorders.NEC"	0.533509513742072
"Musculoskeletal.and.connective.tissue.disorders.congenital"	0.965750528541226
