"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.497727272727273
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
"Anal.and.rectal.conditions.NEC"	0.5
"Ancillary.infectious.topics"	0.5
"Abdominal.hernias.and.other.abdominal.wall.conditions"	0.5
"Abortions.and.stillbirth"	0.5
"Acid.base.disorders"	0.5
"Administration.site.reactions"	0.5
"Adrenal.gland.disorders"	0.5
"Age.related.factors"	0.5
"Allergic.conditions"	0.5
"Anaemias.nonhaemolytic.and.marrow.depression"	0.5
